Unique Store_ID,Unique Product_ID,23.11.2019,30.11.2019,07.12.2019,14.12.2019,21.12.2019,28.12.2019,04.01.2020,11.01.2020,18.01.2020,25.01.2020,01.02.2020,08.02.2020,15.02.2020
Store 53,Product 226,21,16,12,15,21,12,17,10,20,14,16,14,4
Store 53,Product 716,6,3,9,5,6,6,1,5,4,5,-3,9,5
Store 53,Product 705,21,16,18,17,23,22,17,28,14,22,40,16,42
Store 53,Product 169,0,0,0,0,0,0,0,2,2,2,2,-2,-2
Store 53,Product 308,26,20,21,24,20,9,5,1,6,1,11,7,5
Store 53,Product 250,7,6,11,10,5,7,18,17,12,2,0,4,4
Store 53,Product 299,8,8,5,8,4,2,4,0,11,7,-1,5,-1
Store 53,Product 293,50,41,34,44,61,36,29,28,23,11,9,5,1
Store 53,Product 324,15,16,25,51,50,32,39,15,17,9,1,7,11
Store 53,Product 557,28,20,9,25,24,13,18,18,21,39,33,15,31
Store 53,Product 607,7,4,10,7,10,0,7,3,3,7,7,11,21
Store 53,Product 645,20,20,21,14,17,2,5,22,16,5,25,5,21
Store 53,Product 581,3,6,9,10,4,9,8,10,8,11,9,11,-1
Store 53,Product 572,9,6,6,9,7,8,9,9,8,7,9,-1,5
Store 53,Product 422,63,53,46,40,65,45,41,43,41,38,0,-36,14
Store 53,Product 584,20,18,12,16,12,11,13,4,15,4,20,16,42
Store 53,Product 660,8,16,0,7,0,15,14,-1,13,32,24,24,6
Store 53,Product 675,7,5,17,19,17,15,14,14,14,14,12,12,8
Store 53,Product 474,5,4,6,10,11,3,7,9,8,3,11,9,5
Store 53,Product 661,13,15,11,20,17,20,20,18,0,16,30,20,16
Store 53,Product 218,6,12,4,8,7,4,6,24,11,16,18,14,12
Store 53,Product 222,11,2,12,11,6,9,6,13,4,18,18,16,24
Store 53,Product 215,0,3,10,10,7,8,8,12,11,15,17,15,21
Store 53,Product 476,34,27,68,49,52,32,21,42,50,35,-3,-3,17
Store 53,Product 147,21,16,8,0,0,-1,0,6,2,12,18,0,20
Store 53,Product 145,6,7,9,7,5,0,0,3,4,1,9,9,11
Store 53,Product 266,10,9,3,11,10,10,7,6,6,2,10,10,8
Store 53,Product 151,18,19,19,10,10,0,0,6,0,10,14,10,14
Store 53,Product 326,49,49,53,49,49,49,49,49,59,43,41,41,41
Store 53,Product 448,2,3,3,4,3,3,3,3,5,1,-1,7,1
Store 53,Product 263,6,5,6,6,10,4,4,6,10,-6,-10,12,42
Store 53,Product 232,8,7,11,11,7,10,6,12,10,10,12,4,10
Store 53,Product 561,13,11,11,5,14,12,5,13,10,-10,-4,18,2
Store 53,Product 691,53,55,34,25,29,25,25,25,25,29,25,-1,13
Store 53,Product 692,8,7,5,6,2,0,3,6,3,16,8,18,18
Store 53,Product 576,16,19,14,27,30,21,22,19,25,24,38,20,26
Store 53,Product 302,66,29,36,46,35,16,14,14,13,10,6,12,4
Store 53,Product 257,6,13,7,7,4,9,2,15,10,15,-7,5,25
Store 53,Product 449,3,0,2,0,4,4,3,1,0,0,6,8,6
Store 53,Product 426,25,31,25,31,29,20,28,29,20,33,23,7,21
Store 53,Product 460,36,24,24,27,27,21,19,19,18,14,6,10,4
Store 53,Product 439,102,118,104,96,64,47,51,37,47,30,30,38,66
Store 53,Product 600,47,48,46,56,56,53,55,46,29,33,59,59,81
Store 53,Product 354,12,11,11,11,10,9,9,7,7,-3,3,3,3
Store 53,Product 529,6,3,7,5,6,7,5,7,4,7,1,119,103
Store 53,Product 466,16,9,17,14,11,8,7,7,4,4,10,0,8
Store 53,Product 708,11,15,12,13,14,18,11,16,17,9,11,19,15
Store 53,Product 782,10,6,5,8,8,0,8,8,9,-1,9,5,11
Store 53,Product 712,22,16,10,15,16,12,11,11,10,11,11,5,1
Store 53,Product 721,5,14,14,15,15,7,7,11,7,16,8,16,14
Store 53,Product 745,47,56,59,59,55,44,34,27,16,26,26,18,42
Store 53,Product 774,37,41,34,27,55,38,30,40,60,90,40,50,52
Store 53,Product 931,15,19,23,19,20,20,42,32,26,57,29,55,39
Store 53,Product 972,15,18,19,15,54,38,34,39,39,71,63,49,57
Store 53,Product 958,20,12,16,11,17,12,23,23,61,46,38,26,22
Store 53,Product 268,14,8,11,7,11,14,5,1,10,5,3,5,13
Store 53,Product 270,12,7,16,27,39,37,65,52,42,-13,-15,55,13
Store 53,Product 243,4,38,39,30,29,22,33,58,44,92,56,60,44
Store 53,Product 264,12,19,6,16,11,18,20,43,22,73,107,93,127
Store 53,Product 254,18,11,23,34,33,25,22,18,15,11,9,3,9
Store 53,Product 287,13,15,19,23,30,24,25,14,5,-3,9,5,5
Store 53,Product 247,19,19,23,74,59,37,50,43,39,15,3,-13,-5
Store 53,Product 335,9,1,9,11,11,5,2,6,5,5,-1,-3,5
Store 53,Product 333,16,15,15,15,15,14,13,13,13,13,13,11,11
Store 53,Product 602,2,9,10,13,10,14,13,13,11,6,24,6,20
Store 53,Product 434,7,6,6,5,4,1,3,3,2,4,8,6,2
Store 53,Product 336,6,6,1,5,4,4,0,4,8,7,3,1,1
Store 53,Product 418,14,7,0,0,0,0,0,0,0,4,10,14,14
Store 53,Product 569,21,59,48,48,43,59,53,59,57,65,85,79,47
Store 53,Product 470,48,51,71,43,77,52,26,30,32,33,15,25,15
Store 53,Product 4,12,16,14,2,12,6,5,18,11,19,7,-5,5
Store 53,Product 7,3,1,1,2,2,2,2,2,0,0,2,0,4
Store 53,Product 5,3,3,5,5,4,3,4,3,4,0,0,-4,4
Store 53,Product 29,18,25,11,26,15,8,8,5,7,19,7,15,19
Store 53,Product 31,30,25,15,9,12,12,11,9,6,6,-6,10,8
Store 53,Product 458,3,3,3,3,3,2,2,3,5,3,3,1,-1
Store 53,Product 455,2,3,2,3,4,4,5,5,4,4,2,4,4
Store 53,Product 496,8,8,6,9,7,5,4,4,2,0,12,6,4
Store 53,Product 420,4,7,4,12,11,7,13,6,16,12,12,10,8
Store 53,Product 773,50,51,61,47,37,21,55,41,48,87,49,57,77
Store 53,Product 630,3,8,8,8,9,13,14,19,17,16,14,26,8
Store 53,Product 615,10,9,9,9,0,3,6,0,3,6,22,18,22
Store 53,Product 950,15,10,16,6,34,25,35,36,52,27,29,15,23
Store 53,Product 18,2,1,2,2,2,1,2,1,0,3,3,3,1
Store 53,Product 457,32,35,31,37,39,26,24,20,14,22,26,20,-12
Store 53,Product 59,6,7,6,7,6,4,0,3,5,7,7,9,3
Store 53,Product 20,5,3,4,4,4,3,2,2,4,1,1,-1,5
Store 53,Product 462,4,4,3,2,4,1,5,4,7,9,7,7,5
Store 53,Product 872,17,15,14,14,16,15,15,20,23,23,15,13,3
Store 53,Product 867,72,72,63,37,51,55,57,43,47,51,39,23,25
Store 53,Product 711,15,12,7,1,8,12,2,12,6,11,5,17,1
Store 53,Product 861,8,4,7,5,4,7,7,3,5,9,5,3,7
Store 53,Product 832,18,7,13,15,18,11,13,19,13,26,10,22,20
Store 53,Product 574,7,9,7,5,6,3,9,5,3,15,-3,7,7
Store 53,Product 516,4,12,10,11,10,10,8,8,5,3,3,3,1
Store 53,Product 124,1,-1,0,0,2,1,1,1,0,0,6,8,8
Store 53,Product 288,4,5,7,2,5,6,6,2,4,10,12,10,10
Store 53,Product 349,34,19,27,24,31,19,13,32,62,25,61,27,41
Store 53,Product 327,11,7,9,8,3,6,1,0,5,1,3,11,9
Store 53,Product 304,3,2,2,5,4,4,5,3,8,8,4,2,-2
Store 53,Product 787,14,9,13,15,37,21,6,8,26,17,13,79,57
Store 53,Product 845,14,15,2,17,18,15,9,9,7,21,13,15,9
Store 53,Product 355,13,11,8,6,0,6,6,5,8,8,8,4,4
Store 53,Product 213,5,8,11,8,6,8,5,8,-2,7,5,15,15
Store 53,Product 217,5,5,6,5,9,4,6,13,7,14,8,20,18
Store 53,Product 491,12,9,22,18,17,10,5,16,14,2,24,20,10
Store 53,Product 167,10,7,13,13,8,0,0,6,5,-2,8,6,6
Store 53,Product 144,17,26,30,23,19,9,7,5,7,5,1,-1,-5
Store 53,Product 160,5,2,2,9,16,11,10,4,7,7,7,9,7
Store 53,Product 142,0,0,12,15,12,0,4,4,3,1,-3,3,3
Store 53,Product 148,10,20,21,15,7,6,4,4,4,4,8,0,2
Store 53,Product 170,27,27,24,25,15,9,1,6,8,8,8,-4,2
Store 53,Product 178,7,7,11,11,9,6,3,2,2,2,6,6,6
Store 53,Product 850,25,26,14,17,14,11,13,20,21,28,30,26,20
Store 53,Product 700,3,0,4,3,3,1,3,3,6,2,0,4,0
Store 53,Product 739,6,0,2,3,0,0,5,3,7,7,1,-1,5
Store 53,Product 696,17,15,10,14,9,18,10,12,7,42,34,32,22
Store 53,Product 703,42,24,32,30,32,29,27,41,25,16,48,56,64
Store 53,Product 911,77,64,50,47,55,48,57,55,65,107,101,115,103
Store 53,Product 556,13,11,14,13,7,13,9,8,17,26,24,20,16
Store 53,Product 534,7,5,7,3,6,6,6,5,3,7,9,9,13
Store 53,Product 530,2,5,6,9,9,10,8,13,18,7,9,9,13
Store 53,Product 568,1,3,3,2,1,2,2,1,2,-4,8,4,6
Store 53,Product 560,8,6,6,5,6,6,4,5,4,5,3,-1,1
Store 53,Product 582,4,2,3,2,3,3,3,3,1,5,5,3,3
Store 53,Product 549,2,1,1,2,1,1,1,2,2,4,4,4,4
Store 53,Product 624,2,2,2,1,3,2,3,2,2,2,4,4,4
Store 53,Product 15,5,3,7,6,6,4,2,3,2,3,5,1,5
Store 53,Product 670,3,4,14,13,13,13,11,8,8,5,3,1,-1
Store 53,Product 25,0,2,4,3,1,2,3,0,6,5,5,5,3
Store 53,Product 566,2,1,2,2,3,2,2,2,2,3,3,3,3
Store 53,Product 666,2,1,2,2,2,2,0,2,2,0,2,2,2
Store 53,Product 620,0,0,3,3,5,8,6,5,4,2,4,2,6
Store 53,Product 617,3,1,1,3,2,5,4,3,4,2,0,0,0
Store 53,Product 592,3,2,3,3,2,2,1,3,3,1,1,1,1
Store 53,Product 626,2,1,1,4,2,2,2,3,1,3,5,3,3
Store 53,Product 643,4,4,4,3,3,2,0,2,2,0,2,2,2
Store 53,Product 73,12,13,43,37,39,25,21,18,24,5,25,27,19
Store 53,Product 30,27,17,13,27,26,19,28,26,19,49,45,43,57
Store 53,Product 36,12,17,39,34,34,34,36,25,15,29,27,25,35
Store 53,Product 66,22,22,16,9,21,12,8,16,11,13,9,15,19
Store 53,Product 40,19,11,19,18,19,17,17,14,0,-6,6,10,26
Store 53,Product 60,22,14,27,17,25,14,13,16,4,7,11,11,13
Store 53,Product 27,13,20,24,29,36,33,24,32,21,38,28,28,48
Store 53,Product 62,10,9,7,-1,9,6,11,13,7,-2,-4,-2,36
Store 53,Product 55,30,19,30,32,23,13,25,18,0,4,4,4,10
Store 53,Product 49,23,16,15,9,11,11,12,11,7,13,21,19,11
Store 53,Product 64,18,9,24,22,18,3,10,12,26,6,8,8,0
Store 53,Product 63,14,15,26,25,22,16,14,14,9,1,17,9,15
Store 53,Product 515,7,2,6,4,1,4,4,15,10,6,-8,-12,-12
Store 53,Product 91,1,1,4,0,5,4,2,4,4,2,0,6,0
Store 53,Product 401,1,1,1,2,2,2,2,2,2,2,2,2,2
Store 53,Product 348,5,7,7,6,3,2,6,5,8,4,2,8,2
Store 53,Product 290,9,0,9,7,7,12,9,5,4,20,16,10,10
Store 53,Product 241,6,9,16,15,9,15,4,3,16,14,6,22,20
Store 53,Product 362,55,44,45,38,43,26,18,15,12,7,29,27,25
Store 53,Product 936,0,3,6,7,9,9,5,6,7,3,7,5,3
Store 53,Product 877,4,4,2,4,2,6,4,4,4,6,4,6,6
Store 53,Product 846,11,3,15,10,10,13,11,4,15,12,18,12,30
Store 53,Product 865,18,28,16,9,27,15,21,18,16,33,21,19,13
Store 53,Product 347,5,8,9,11,8,0,4,0,8,16,12,10,16
Store 53,Product 378,5,2,5,7,6,6,10,7,11,9,7,13,-1
Store 53,Product 275,15,11,7,4,10,3,5,7,8,3,7,7,25
Store 53,Product 260,2,7,6,7,7,4,3,8,8,2,0,2,-2
Store 53,Product 242,7,4,8,6,5,3,6,4,6,7,5,-1,19
Store 53,Product 504,10,7,15,8,14,10,2,0,0,0,24,22,30
Store 53,Product 575,2,2,4,3,2,2,2,2,2,4,2,2,2
Store 53,Product 550,1,0,1,1,2,2,2,1,2,13,9,9,3
Store 53,Product 619,2,2,2,2,2,2,2,2,3,1,5,7,3
Store 53,Product 531,6,11,11,9,10,10,6,6,8,9,3,5,5
Store 53,Product 543,5,1,4,1,4,1,3,4,4,1,5,5,5
Store 53,Product 647,2,2,2,4,4,3,2,2,2,2,2,2,2
Store 53,Product 657,9,9,7,7,5,4,3,5,4,2,2,0,6
Store 53,Product 38,38,56,67,60,72,37,28,44,19,16,20,14,130
Store 53,Product 78,57,65,58,49,57,16,20,67,36,76,8,34,120
Store 53,Product 10,8,23,23,22,24,9,10,67,54,20,18,6,56
Store 53,Product 112,4,3,3,0,4,1,2,3,2,6,-2,2,2
Store 53,Product 92,3,3,3,2,4,4,3,3,2,3,-1,1,3
Store 53,Product 52,6,5,3,3,3,2,0,1,3,-1,1,1,1
Store 53,Product 61,13,20,5,14,10,7,6,57,44,24,0,8,74
Store 53,Product 110,3,3,4,4,3,1,1,3,2,4,4,4,4
Store 53,Product 133,3,3,1,3,3,3,2,3,3,3,3,3,3
Store 53,Product 513,5,10,9,6,10,6,9,8,4,1,-3,-3,-3
Store 53,Product 970,3,3,5,3,3,3,3,0,5,5,5,3,3
Store 53,Product 472,105,108,120,138,131,99,91,90,85,59,45,25,-1
Store 53,Product 454,14,27,25,28,28,16,23,18,13,13,3,5,11
Store 53,Product 766,10,6,8,10,5,9,4,1,2,14,28,22,24
Store 53,Product 709,7,5,5,10,17,13,10,4,8,20,14,22,24
Store 53,Product 755,91,124,67,97,84,118,95,116,103,190,144,118,114
Store 53,Product 875,18,21,14,13,17,18,7,10,25,35,35,35,31
Store 53,Product 446,26,19,26,21,15,33,26,20,20,20,24,20,6
Store 53,Product 419,1,5,5,7,7,6,6,3,2,6,2,8,8
Store 53,Product 494,13,9,7,7,5,7,6,4,7,4,2,6,2
Store 53,Product 461,30,22,14,13,13,10,5,7,7,9,9,-7,21
Store 53,Product 166,10,9,10,12,7,1,0,3,3,1,11,5,1
Store 53,Product 163,5,7,9,9,7,1,1,6,6,6,6,4,2
Store 53,Product 98,21,29,34,37,25,10,11,37,37,24,18,28,38
Store 53,Product 77,6,3,2,3,4,4,5,7,6,8,-2,-2,6
Store 53,Product 35,21,20,11,15,31,21,17,42,31,14,6,12,4
Store 53,Product 83,13,13,10,3,9,4,6,9,9,8,4,10,4
Store 53,Product 86,5,5,2,3,3,2,2,3,4,4,2,4,4
Store 53,Product 100,4,4,2,2,3,2,0,3,3,3,7,3,5
Store 53,Product 95,3,3,3,2,3,3,1,1,4,4,4,2,4
Store 53,Product 76,1,0,1,0,1,5,2,8,8,0,-6,8,6
Store 53,Product 79,11,15,10,15,7,12,18,44,42,32,26,16,12
Store 53,Product 947,5,5,5,5,5,5,5,5,4,3,-1,-1,-1
Store 53,Product 981,5,5,5,4,4,4,3,3,3,3,1,1,3
Store 53,Product 986,3,3,3,3,3,3,3,3,3,3,3,3,3
Store 53,Product 988,3,3,3,3,3,3,3,3,2,2,0,2,2
Store 53,Product 982,3,3,3,3,3,3,3,3,3,3,1,3,3
Store 53,Product 975,3,3,3,3,3,3,3,3,3,1,1,1,1
Store 53,Product 987,3,3,3,3,3,3,3,3,3,3,-1,1,1
Store 53,Product 983,3,3,3,3,3,3,3,3,3,3,1,1,1
Store 53,Product 985,3,3,2,3,3,3,3,3,3,3,3,3,3
Store 53,Product 973,5,5,5,5,5,5,5,5,4,2,2,2,2
Store 53,Product 85,2,8,6,6,9,6,9,10,7,1,11,13,11
Store 53,Product 88,7,8,5,5,7,3,3,28,25,17,1,-11,-7
Store 53,Product 19,7,2,4,2,6,2,4,43,40,32,28,28,18
Store 53,Product 120,2,3,1,3,4,2,2,20,32,27,25,19,15
Store 53,Product 262,9,12,9,13,8,8,14,14,5,4,12,20,10
Store 53,Product 939,46,29,12,12,4,4,2,7,6,15,9,15,17
Store 53,Product 912,69,73,74,77,76,70,77,72,73,47,33,37,27
Store 53,Product 880,5,3,1,6,10,3,3,3,3,3,5,5,5
Store 53,Product 525,9,6,5,3,9,5,2,2,2,2,-2,2,-2
Store 53,Product 528,2,1,2,2,2,2,2,2,2,2,2,2,2
Store 53,Product 523,2,1,2,1,2,2,1,2,2,2,0,2,0
Store 53,Product 826,7,0,15,12,16,12,14,18,15,7,5,21,13
Store 53,Product 792,5,11,7,10,9,1,7,6,11,8,6,-2,6
Store 53,Product 798,6,4,5,4,7,4,7,4,4,10,0,10,8
Store 53,Product 884,3,4,6,6,2,4,3,6,4,2,8,6,4
Store 53,Product 934,4,4,3,3,3,3,3,2,3,3,3,1,5
Store 53,Product 824,6,6,6,5,3,4,4,4,4,4,2,2,4
Store 53,Product 833,3,8,5,7,5,7,7,6,5,0,4,2,0
Store 53,Product 876,6,3,7,8,8,4,4,3,3,3,7,5,5
Store 53,Product 869,0,11,13,12,14,7,8,5,6,20,12,8,16
Store 53,Product 856,0,7,6,8,5,5,3,2,4,4,0,2,4
Store 53,Product 807,8,11,9,9,10,6,6,3,8,14,10,0,2
Store 53,Product 945,4,3,3,3,2,3,3,3,2,1,7,5,5
Store 53,Product 829,5,5,6,5,2,4,4,4,3,3,5,3,9
Store 53,Product 955,6,9,7,4,8,9,6,7,8,12,10,10,10
Store 53,Product 811,17,48,41,32,24,17,6,14,15,3,17,15,11
Store 53,Product 902,10,6,4,4,6,6,5,4,7,9,9,3,9
Store 53,Product 903,11,8,12,11,9,4,8,3,7,2,16,14,6
Store 53,Product 791,3,4,4,8,7,7,3,3,5,9,9,11,7
Store 53,Product 765,6,7,8,8,11,9,7,6,9,22,10,14,12
Store 53,Product 820,9,7,5,5,4,3,3,3,6,12,6,8,12
Store 53,Product 803,12,4,7,7,11,5,4,9,9,8,10,14,10
Store 53,Product 822,7,9,7,9,5,8,8,6,6,5,11,3,9
Store 53,Product 795,0,1,1,3,8,5,4,3,2,3,1,1,-1
Store 53,Product 870,8,8,5,11,6,5,10,8,7,1,5,-1,-1
Store 53,Product 827,11,10,9,9,9,7,9,9,11,11,7,1,13
Store 53,Product 283,14,7,11,18,13,12,7,0,3,15,27,17,9
Store 53,Product 284,6,1,7,6,7,5,4,9,7,7,5,1,7
Store 53,Product 314,12,10,7,8,9,8,15,10,5,6,8,2,6
Store 53,Product 325,5,7,2,7,8,4,7,23,23,21,17,13,9
Store 53,Product 286,17,12,2,2,6,9,7,6,6,4,0,0,8
Store 53,Product 316,8,4,5,8,15,4,7,16,10,27,17,23,15
Store 53,Product 253,15,10,18,35,37,35,37,34,17,21,35,63,39
Store 53,Product 271,13,13,12,28,28,26,17,17,11,29,13,31,21
Store 53,Product 369,7,28,30,33,32,18,27,24,24,21,19,11,9
Store 53,Product 277,16,13,13,28,31,26,20,32,21,27,43,17,35
Store 53,Product 231,14,10,25,53,47,45,22,42,26,19,33,29,37
Store 53,Product 267,24,22,22,31,30,30,8,36,26,8,20,12,24
Store 53,Product 759,10,9,6,10,10,11,7,12,11,29,21,35,45
Store 53,Product 801,14,11,13,14,11,14,9,9,6,29,25,23,57
Store 53,Product 806,4,5,3,11,7,6,7,5,8,16,26,42,46
Store 53,Product 819,6,7,11,11,8,3,9,6,5,-4,-4,-4,-4
Store 53,Product 913,11,11,6,4,9,9,6,11,9,11,19,27,33
Store 53,Product 927,8,11,9,8,5,6,3,9,3,25,19,41,31
Store 53,Product 835,3,1,3,3,7,2,6,5,2,20,18,12,28
Store 53,Product 848,70,69,66,92,70,51,72,68,104,86,136,106,124
Store 53,Product 383,45,36,12,15,22,12,8,24,23,17,15,13,-5
Store 53,Product 652,25,17,35,27,27,22,21,33,24,21,15,19,29
Store 53,Product 831,12,8,11,7,8,8,7,8,5,17,17,15,9
Store 53,Product 753,11,6,6,7,7,9,7,8,5,6,8,12,16
Store 53,Product 793,7,7,5,7,8,6,1,5,9,11,11,19,17
Store 53,Product 663,4,3,4,4,1,4,3,3,3,3,1,5,3
Store 53,Product 646,15,18,14,14,18,17,11,20,16,14,8,12,12
Store 53,Product 672,8,3,10,8,7,9,6,7,10,8,4,14,-4
Store 53,Product 651,11,7,11,6,9,14,15,13,10,-7,9,5,-5
Store 53,Product 656,2,2,2,2,4,4,2,2,2,2,2,2,0
Store 53,Product 636,0,2,2,1,2,1,1,2,2,2,2,-2,4
Store 53,Product 794,9,5,6,5,7,4,7,7,5,0,6,0,4
Store 53,Product 920,9,9,6,6,5,3,5,5,4,4,2,0,4
Store 53,Product 853,5,4,0,2,6,3,3,8,5,9,7,1,11
Store 53,Product 849,10,10,10,10,10,10,8,8,8,8,8,6,6
Store 53,Product 731,5,9,9,8,8,7,6,3,7,9,9,15,9
Store 53,Product 209,8,-1,0,0,7,0,0,0,0,0,0,0,6
Store 53,Product 211,8,3,0,0,0,0,0,0,0,0,0,0,12
Store 53,Product 342,6,6,7,6,6,6,3,3,3,13,11,7,9
Store 53,Product 220,15,2,17,16,12,1,13,14,12,6,0,-6,-10
Store 53,Product 715,0,0,0,13,10,6,0,0,3,7,1,7,11
Store 53,Product 737,0,0,0,12,8,6,4,2,6,8,8,2,2
Store 53,Product 747,11,7,2,14,11,10,1,0,12,9,3,-1,13
Store 53,Product 760,10,7,0,10,18,16,15,7,6,6,0,14,0
Store 53,Product 924,8,4,4,5,3,4,2,4,8,3,17,15,13
Store 53,Product 882,10,7,4,7,6,5,5,9,7,16,6,10,10
Store 53,Product 841,6,10,2,7,7,6,7,5,6,3,3,11,-5
Store 53,Product 839,67,45,43,157,148,119,124,125,123,152,114,86,36
Store 53,Product 855,355,342,290,223,201,153,128,137,130,161,123,103,79
Store 53,Product 941,339,250,378,322,282,233,174,135,102,38,14,70,26
Store 53,Product 944,59,42,57,60,59,48,47,55,24,39,43,53,41
Store 53,Product 847,141,142,146,102,123,83,83,97,69,125,83,39,101
Store 53,Product 837,25,22,29,30,23,21,15,22,19,18,30,24,20
Store 53,Product 904,47,53,54,48,47,37,38,32,31,34,32,30,34
Store 53,Product 614,4,2,5,3,3,2,4,4,3,-1,3,-3,7
Store 53,Product 654,11,18,17,12,11,16,15,18,17,16,10,8,14
Store 53,Product 554,10,25,20,14,8,5,7,7,8,7,7,5,3
Store 53,Product 717,30,22,15,17,22,14,10,18,9,67,55,35,55
Store 53,Product 749,24,18,11,14,10,13,6,6,7,32,24,22,50
Store 53,Product 949,0,0,0,0,0,0,0,0,18,39,21,55,35
Store 53,Product 503,1,2,5,4,4,3,3,2,1,4,2,2,2
Store 53,Product 431,20,26,47,57,49,42,26,20,16,23,29,33,15
Store 53,Product 71,6,5,4,6,4,5,5,4,9,8,2,2,0
Store 53,Product 9,3,2,3,5,2,2,4,3,4,-2,-2,-4,-4
Store 53,Product 65,13,17,22,24,26,23,32,57,43,59,51,49,51
Store 53,Product 54,50,33,76,65,36,28,60,42,4,41,-1,-27,-29
Store 53,Product 780,9,13,11,6,9,10,10,10,8,14,10,12,6
Store 53,Product 746,4,1,4,5,3,3,6,4,5,4,4,2,0
Store 53,Product 770,3,1,4,2,2,0,3,3,2,8,8,0,6
Store 53,Product 546,13,14,21,11,9,23,26,29,29,31,19,37,37
Store 53,Product 417,9,10,10,13,12,9,10,7,4,3,7,7,7
Store 53,Product 459,44,47,47,51,46,35,38,33,29,16,2,-6,0
Store 53,Product 724,7,6,8,9,8,7,6,7,5,13,9,9,11
Store 53,Product 723,6,5,9,9,5,8,4,8,6,5,-1,5,11
Store 53,Product 585,6,4,6,3,5,5,4,3,0,0,0,4,0
Store 53,Product 580,7,12,7,12,6,10,6,10,9,3,-1,9,1
Store 53,Product 571,5,2,4,4,4,5,4,4,1,12,12,6,12
Store 53,Product 578,6,6,4,2,7,3,4,6,6,4,4,6,2
Store 53,Product 524,12,12,7,6,12,8,12,9,7,11,15,15,11
Store 53,Product 425,14,0,0,0,0,0,0,0,0,0,12,12,8
Store 53,Product 725,4,2,2,6,3,5,4,4,3,2,8,4,0
Store 53,Product 732,5,4,6,6,6,4,3,2,7,5,1,-1,-1
Store 53,Product 473,5,3,6,6,6,6,6,8,6,2,4,4,0
Store 53,Product 762,11,7,15,13,14,7,8,8,5,5,7,11,3
Store 53,Product 812,11,10,5,10,9,3,8,6,10,14,10,10,6
Store 53,Product 757,5,9,6,6,8,4,7,9,10,0,8,-2,8
Store 53,Product 655,2,1,2,1,1,1,1,1,2,2,0,2,2
Store 53,Product 601,0,2,3,3,2,2,2,1,2,2,2,-6,4
Store 53,Product 719,10,4,8,2,15,2,6,1,1,30,16,14,8
Store 53,Product 790,8,10,9,5,9,8,10,8,8,22,22,14,14
Store 53,Product 465,0,1,6,18,9,11,27,27,24,10,0,-4,24
Store 53,Product 507,4,3,3,6,4,4,4,5,4,-2,2,0,2
Store 53,Product 443,45,45,49,54,58,51,44,51,46,25,15,17,-1
Store 53,Product 8,3,1,3,5,5,2,0,4,3,-1,-1,-1,-1
Store 53,Product 1,50,40,38,32,27,16,11,6,3,-1,-3,1,-3
Store 53,Product 131,4,2,5,5,4,2,4,4,4,2,2,2,-2
Store 53,Product 107,4,3,3,4,4,4,2,1,3,4,0,4,4
Store 53,Product 89,2,1,2,2,3,2,4,3,4,4,4,8,4
Store 53,Product 94,2,2,2,2,2,1,2,1,2,3,3,3,3
Store 53,Product 42,3,3,5,2,3,4,4,4,4,6,6,4,4
Store 53,Product 916,97,73,91,120,104,74,47,64,44,104,72,46,28
Store 53,Product 885,7,8,8,6,5,5,9,9,4,11,13,11,7
Store 53,Product 921,16,16,10,10,4,9,9,8,7,3,7,5,-1
Store 53,Product 784,34,48,29,43,36,37,26,20,17,85,121,75,85
Store 53,Product 893,46,47,43,47,35,27,16,15,11,4,4,10,8
Store 53,Product 823,7,11,7,12,10,11,9,9,6,12,10,22,16
Store 53,Product 799,90,75,67,28,25,88,47,116,98,60,-6,142,86
Store 53,Product 851,16,9,13,11,13,12,16,14,8,11,25,17,15
Store 53,Product 844,9,9,7,9,8,12,9,10,8,3,11,9,5
Store 53,Product 874,8,6,7,8,7,5,7,4,8,0,-2,8,8
Store 53,Product 864,9,9,0,12,12,9,12,10,9,3,13,5,3
Store 53,Product 734,482,475,418,492,413,422,307,413,294,688,530,498,362
Store 53,Product 909,54,64,59,71,87,73,40,69,68,134,106,74,48
Store 53,Product 887,3,1,11,23,12,20,10,6,12,30,18,32,20
Store 53,Product 805,0,0,0,0,0,0,18,26,11,20,20,10,12
Store 53,Product 962,4,0,4,5,3,4,3,3,5,3,3,3,3
Store 53,Product 935,7,6,4,3,4,3,3,0,5,4,4,2,2
Store 53,Product 942,60,44,37,41,40,53,46,50,48,82,68,18,26
Store 53,Product 741,53,113,23,79,229,128,111,110,134,148,130,120,110
Store 53,Product 756,77,65,38,66,160,70,57,51,51,57,53,55,53
Store 53,Product 814,12,9,6,15,15,12,11,4,11,18,28,16,24
Store 53,Product 769,8,3,11,12,10,12,10,7,14,16,34,40,44
Store 53,Product 748,9,0,6,4,5,7,5,6,12,5,13,23,29
Store 53,Product 688,35,26,14,34,25,17,25,27,14,80,90,48,30
Store 53,Product 34,12,23,21,23,20,37,31,50,44,31,19,17,15
Store 53,Product 81,9,8,6,6,8,3,5,10,6,14,8,10,14
Store 53,Product 129,9,6,10,9,7,7,7,36,34,33,33,33,31
Store 53,Product 134,6,6,6,6,5,5,5,25,25,22,22,20,20
Store 53,Product 490,40,52,38,84,81,54,32,44,35,59,45,39,15
Store 53,Product 676,2,2,5,2,5,4,4,3,2,2,2,4,4
Store 53,Product 514,8,7,6,10,9,6,3,1,1,2,2,2,0
